price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,yr_built,renoveted_or_not,Total_area,extra_area,neighbourhood_total_area_15
338000,4,3,1,0,0,3,3,1370,1970-01-01,0,9590,2090,9460
280000,3,2,2,0,0,3,3,1430,1970-01-01,0,8652,1430,8650
315000,4,2,1,0,0,5,3,1100,1970-01-01,0,12934,2180,8739
380000,5,3,2,0,0,3,5,3450,1970-01-01,0,13364,3450,12581
297000,3,2,2,0,0,3,3,1450,1970-01-01,0,9012,1450,9275
730000,4,2,2,0,0,3,6,3230,1970-01-01,0,10561,3230,10927
450000,3,1,1,0,0,3,3,1110,1970-01-01,0,15140,1640,14370
275000,3,3,1,0,0,3,3,1060,1970-01-01,0,9340,1590,9180
595000,4,2,2,0,0,3,3,2020,1970-01-01,0,4869,2020,5030
435000,3,1,1,0,0,3,3,1300,1970-01-01,1,4648,1300,4167
270000,2,1,1,0,0,1,2,1380,1970-01-01,0,211339,1380,22998
950000,3,3,2,0,0,3,6,3030,1970-01-01,0,18378,4040,17502
389000,4,2,2,0,0,3,3,2130,1970-01-01,0,7467,2130,9230
560000,4,2,1,0,0,3,4,1580,1970-01-01,0,10350,2550,10470
1129275,5,3,2,0,2,3,7,3480,1970-01-01,0,19784,4800,23059
799000,4,2,2,0,0,4,4,2510,1970-01-01,0,14095,2510,12141
365500,3,2,1,0,0,4,3,1410,1970-01-01,0,11010,1410,11010
252350,3,2,1,0,0,3,3,1160,1970-01-01,0,9002,1650,9060
403950,4,2,2,0,0,3,4,2120,1970-01-01,0,15900,2120,13880
385000,4,1,1,0,0,3,3,1380,1970-01-01,0,12766,2040,11630
345000,4,1,1,0,0,3,3,1550,1970-01-01,0,9170,1550,9070
490000,3,2,2,0,0,4,5,1980,1970-01-01,0,5108,1980,4806
330000,3,2,2,0,0,3,4,1600,1970-01-01,0,28577,1600,29533
927000,4,2,2,0,0,3,4,3300,1970-01-01,0,15390,3300,15419
1118000,4,2,2,0,1,4,6,3840,1970-01-01,0,20459,3840,20153
330000,2,1,1,0,0,5,3,1220,1970-01-01,0,11220,1220,11600
530000,5,2,1,0,0,4,3,1500,1970-01-01,0,11520,2720,10910
365000,4,2,1,0,0,1,4,1940,1970-01-01,0,27540,1940,12071
378750,3,2,1,0,0,3,3,1260,1970-01-01,1,5160,2160,4560
269900,4,1,1,0,0,4,3,1530,1970-01-01,0,10280,1530,10140
557000,3,3,2,0,0,3,4,1290,1970-01-01,0,3806,1710,3173
360000,4,1,1,0,0,4,3,2150,1970-01-01,0,20710,3730,18843
352000,2,1,1,0,0,4,3,940,1970-01-01,0,5940,940,6060
437000,3,2,2,0,0,3,4,1750,1970-01-01,0,24107,1750,24787
322500,4,2,2,0,0,3,3,1820,1970-01-01,0,8573,1820,8927
650000,3,3,2,0,0,3,5,1330,1970-01-01,0,3510,1510,2862
450000,3,2,3,0,0,3,4,1290,1970-01-01,0,2503,1290,4525
278500,3,2,1,0,0,3,3,1570,1970-01-01,0,6820,1570,6820
364950,4,2,2,0,0,3,4,1930,1970-01-01,0,8887,1930,9086
840000,4,3,1,0,4,4,6,2840,1970-01-01,0,42979,2840,40032
268000,3,2,2,0,0,3,3,1550,1970-01-01,0,9684,1550,9684
517534,2,1,1,0,0,3,1,833,1970-01-01,0,144780,833,145327
632925,3,2,2,0,0,4,4,2990,1970-01-01,0,35229,2990,39487
577500,3,2,2,0,0,3,5,2000,1970-01-01,0,9251,2000,10568
339000,4,1,1,0,2,3,3,2390,1970-01-01,0,9870,2390,9717
570000,3,1,1,0,0,4,3,1530,1970-01-01,0,40371,2910,20815
563500,4,1,1,0,0,3,3,1610,1970-01-01,0,176325,2085,176930
423000,4,2,1,0,0,5,3,1290,1970-01-01,0,11551,2200,10570
355000,3,2,2,0,0,3,4,1860,1970-01-01,0,6888,1860,7785
1129275,5,4,2,0,0,3,7,6070,1970-01-01,0,177696,6070,215947
482000,2,1,1,0,0,3,3,950,1970-01-01,0,4910,950,5370
625000,3,1,1,0,0,5,3,1600,1970-01-01,0,10735,1600,11380
538000,3,2,2,0,0,3,4,2250,1970-01-01,0,13882,2250,13992
380000,3,2,2,0,0,4,4,2280,1970-01-01,0,12535,2280,12404
375000,2,1,1,0,0,3,3,940,1970-01-01,0,6060,940,6420
245000,3,2,1,0,0,5,3,1030,1970-01-01,0,10030,1530,9990
310000,5,1,1,0,0,4,3,2190,1970-01-01,1,29450,2190,41100
1129275,3,2,1,0,0,4,4,1770,1970-01-01,0,17371,2350,19245
397000,4,2,1,0,0,3,3,1200,1970-01-01,0,9120,1440,11120
365000,3,2,2,0,0,3,4,2200,1970-01-01,0,6252,2200,7392
328500,4,3,2,0,0,3,5,2290,1970-01-01,0,10540,2290,10540
988000,4,3,2,0,0,3,7,4040,1970-01-01,0,23740,4040,25817
1000000,4,2,1,0,0,5,4,1920,1970-01-01,0,5887,2610,5087
237000,3,2,2,0,0,3,3,1490,1970-01-01,0,3628,1490,3584
525000,4,2,2,0,0,3,4,2450,1970-01-01,0,7730,2450,6974
749000,4,2,1,0,0,3,5,1440,1970-01-01,1,11337,1710,11271
722500,5,2,2,0,0,3,6,3470,1970-01-01,0,16670,4870,14578
843000,3,2,2,0,0,3,6,3130,1970-01-01,0,11880,3130,11863
438000,2,2,3,0,0,3,4,1270,1970-01-01,0,2642,1270,4700
578000,3,1,1,0,2,3,4,1540,1970-01-01,0,12995,2120,14220
227950,3,1,1,0,0,5,3,1670,1970-01-01,0,9900,1670,6987
196000,3,2,2,0,0,3,3,2070,1970-01-01,0,13646,2070,9409
641000,2,1,1,0,0,3,4,1070,1970-01-01,0,6752,1420,7806
350000,3,1,1,0,0,4,2,1250,1970-01-01,0,221228,1250,212324
205000,3,1,1,0,0,4,3,940,1970-01-01,0,8920,940,9200
400000,3,1,1,0,0,3,3,1920,1970-01-01,0,11022,1920,11680
1030000,3,2,1,0,0,3,6,2610,1970-01-01,0,13361,3545,11334
505000,3,2,1,0,0,3,3,1260,1970-01-01,0,6720,1260,6970
475000,5,2,1,0,0,3,3,1300,1970-01-01,0,9540,2340,9151
520000,3,2,1,0,0,5,4,1440,1970-01-01,0,11853,2590,12030
1129275,3,4,2,0,2,3,6,3260,1970-01-01,1,28890,3970,16448
333500,3,1,1,0,0,3,3,1220,1970-01-01,0,10952,1220,11637
232000,3,1,1,0,0,4,2,1400,1970-01-01,0,11803,1400,11439
691100,3,2,1,0,0,4,4,1710,1970-01-01,0,18477,2360,18237
811000,3,1,1,0,0,4,4,1870,1970-01-01,0,11767,1870,11905
551000,3,2,2,0,0,3,5,2830,1970-01-01,0,8632,2830,8288
496500,3,2,2,0,0,3,4,2260,1970-01-01,0,5900,2260,6060
705000,3,3,2,1,3,4,5,1770,1970-01-01,0,22948,1970,77676
578000,4,2,1,0,2,5,5,1770,1970-01-01,0,12365,3140,12060
255000,3,1,1,0,0,5,3,1240,1970-01-01,0,9899,1240,9713
1050000,4,3,2,0,0,3,6,3450,1970-01-01,0,11282,3450,11787
348000,3,2,2,0,0,4,4,2570,1970-01-01,0,11061,2570,10449
230000,3,2,2,0,0,3,3,1510,1970-01-01,0,4923,1510,5347
359500,4,2,2,0,0,3,5,2390,1970-01-01,0,13640,2390,13730
330000,3,1,1,0,0,3,2,980,1970-01-01,0,7980,980,8220
80000,1,1,1,0,0,2,1,430,1970-01-01,0,5480,430,8700
465000,3,1,1,0,0,3,3,1480,1970-01-01,0,7840,1480,7840
325000,4,2,2,0,0,3,4,1850,1970-01-01,0,9174,1850,9429
340500,3,2,1,0,0,4,3,1920,1970-01-01,0,30295,2270,16603
342500,3,2,2,0,0,3,4,1810,1970-01-01,0,7002,1810,8010
290900,2,2,2,0,0,3,2,1610,1970-01-01,1,19210,1610,14260
868700,3,4,2,0,0,3,6,3840,1970-01-01,0,10001,3840,10939
1129275,4,2,2,0,1,3,5,3130,1970-01-01,1,12510,4110,11220
1129275,4,3,2,0,0,3,7,3150,1970-01-01,0,14449,4190,16219
859900,4,2,2,0,0,3,5,3390,1970-01-01,0,9688,3390,10501
520000,4,2,2,0,0,3,3,1890,1970-01-01,0,4896,1890,4580
460000,3,2,2,0,2,3,5,1080,1970-01-01,0,4137,1610,5783
438924,3,1,1,0,0,3,3,850,1970-01-01,0,5640,1050,7170
315000,2,1,1,0,0,3,1,630,1970-01-01,0,7180,630,7970
590000,4,2,1,0,2,3,4,1780,1970-01-01,0,13560,2910,13908
378500,4,1,1,0,0,3,3,850,1970-01-01,0,10340,1700,10620
328500,3,2,2,0,0,4,5,1950,1970-01-01,0,10080,1950,10041
849950,3,3,2,0,0,4,4,2990,1970-01-01,0,12763,2990,13783
525000,3,1,1,0,2,3,3,900,1970-01-01,0,7350,1350,7742
1129275,4,3,2,0,0,3,5,4860,1970-01-01,0,186179,4860,185169
295000,4,2,1,0,0,4,4,1460,1970-01-01,0,9885,2160,10310
1067000,6,3,2,0,0,3,7,3860,1970-01-01,0,16653,4860,15393
207950,2,2,1,0,0,3,2,890,1970-01-01,0,5890,890,6860
699900,4,2,2,0,0,3,5,2810,1970-01-01,0,10112,2810,10122
1129275,5,2,2,0,1,4,4,3400,1970-01-01,0,12900,3400,14161
452000,4,1,1,0,0,4,3,960,1970-01-01,0,8930,1580,8910
370000,3,2,1,0,1,4,3,1680,1970-01-01,0,6716,1680,6601
232000,3,1,1,0,0,5,3,1300,1970-01-01,0,12530,1300,12094
669950,5,2,2,0,0,4,3,2380,1970-01-01,0,16882,2820,12302
397500,3,2,1,0,0,3,3,1070,1970-01-01,0,8220,1510,8260
490000,2,2,2,0,0,3,4,870,1970-01-01,0,2621,1230,2590
725000,4,2,2,0,0,3,5,1710,1970-01-01,1,6250,2110,5860
299000,3,2,1,0,2,4,3,1610,1970-01-01,0,22715,3080,14834
625000,2,1,1,0,0,4,3,1190,1970-01-01,0,7240,1490,5615
437500,3,2,2,0,0,3,3,2120,1970-01-01,0,6620,2120,7346
650000,4,2,2,0,0,3,5,3180,1970-01-01,0,8618,3180,8365
475000,2,1,1,0,0,3,3,860,1970-01-01,0,5315,1490,5285
342000,3,2,1,0,0,4,4,1930,1970-01-01,0,13877,1930,15025
1129275,4,2,2,0,0,3,6,2770,1970-01-01,0,10570,2770,12720
280000,3,1,1,0,0,4,3,1670,1970-01-01,0,13280,1670,12130
240000,2,1,1,0,0,3,3,1330,1970-01-01,0,8530,1330,13132
529000,3,1,1,0,0,4,3,1210,1970-01-01,0,4538,1210,4973
442000,3,1,1,0,0,4,3,1030,1970-01-01,0,6290,1190,6790
615000,2,1,1,0,0,4,3,820,1970-01-01,0,8412,1540,6958
1129275,4,3,2,0,0,3,6,4030,1970-01-01,0,14830,4030,9360
585000,4,1,1,0,0,4,4,1580,1970-01-01,0,9989,2430,10730
480000,4,2,2,0,0,3,4,2600,1970-01-01,0,10387,2600,10617
1095000,5,3,2,0,0,4,5,4410,1970-01-01,0,61473,4410,53429
290000,4,1,1,0,0,3,3,1330,1970-01-01,0,9514,1330,1880
615000,3,1,1,0,0,5,3,950,1970-01-01,0,6900,1900,6770
300000,2,1,1,0,0,4,3,1100,1970-01-01,0,8780,1100,9140
308000,3,1,1,0,0,3,2,1580,1970-01-01,0,41130,1980,13671
750000,3,2,2,0,0,3,5,2400,1970-01-01,0,10145,2400,10695
1129275,4,2,2,0,0,5,5,3390,1970-01-01,0,12796,4760,12273
890000,4,3,2,0,0,3,6,3180,1970-01-01,0,197458,3180,180360
288000,3,1,1,0,0,5,2,1190,1970-01-01,0,8750,1190,8750
190000,2,1,1,0,0,3,2,630,1970-01-01,1,6630,630,8310
515000,5,3,1,0,0,3,4,1520,1970-01-01,0,7635,2530,6301
235000,4,1,1,0,0,4,1,1690,1970-01-01,0,12744,1690,10730
275000,2,1,1,0,0,3,2,940,1970-01-01,0,5940,940,5940
727500,2,2,1,0,0,4,3,1240,1970-01-01,0,10359,1240,10501
650000,4,2,2,0,0,3,3,3040,1970-01-01,0,9627,3040,9327
1129275,6,4,2,0,3,3,7,6050,1970-01-01,0,236702,6050,238181
365000,4,1,1,0,0,3,2,1590,1970-01-01,0,8675,1590,8405
662000,3,1,1,0,0,3,5,2500,1970-01-01,0,39447,2500,31427
270500,3,2,1,0,0,3,3,1320,1970-01-01,0,9628,1780,9528
200000,2,1,2,0,0,3,3,1360,1970-01-01,0,3258,1360,3258
970000,4,3,2,0,0,3,6,4740,1970-01-01,0,80970,4740,52546
160000,3,1,1,0,0,4,3,1010,1970-01-01,0,10610,1010,11060
204000,3,1,1,0,0,4,2,1040,1970-01-01,0,8445,1040,8985
358000,3,2,2,0,0,4,3,1610,1970-01-01,0,8265,1610,9309
452000,4,1,1,0,0,3,3,1570,1970-01-01,0,9838,1570,10060
595000,2,2,1,0,0,4,3,1010,1970-01-01,0,5510,1510,5920
249000,3,2,1,0,0,3,3,1360,1970-01-01,0,7442,1360,8347
346900,4,2,2,0,0,3,4,1970,1970-01-01,0,7076,1970,7339
1129275,3,2,2,1,4,4,7,5403,1970-01-01,0,29472,5403,108354
280000,4,2,2,0,0,3,3,1560,1970-01-01,0,5910,1560,5910
318888,4,1,1,0,0,4,4,2270,1970-01-01,0,14320,2320,12000
530000,3,2,1,0,0,3,4,2120,1970-01-01,0,42638,2120,15972
375000,3,2,2,0,0,4,4,2120,1970-01-01,0,20620,2120,16599
910000,4,2,2,0,0,3,7,3350,1970-01-01,0,32592,3350,28648
782000,4,2,2,0,0,4,6,2380,1970-01-01,0,11994,2380,12330
259950,2,2,2,0,0,3,5,720,1970-01-01,0,1719,1070,1998
315000,4,2,1,0,0,4,3,1560,1970-01-01,0,20660,2300,11458
215000,2,1,1,0,0,4,2,1320,1970-01-01,0,10185,1320,7680
705000,3,1,1,0,2,4,3,1140,1970-01-01,0,12401,2180,10715
1129275,3,3,2,0,3,5,6,3580,1970-01-01,0,10700,4380,10760
451000,3,1,2,0,0,3,3,1790,1970-01-01,0,11603,1790,11645
261000,2,1,1,0,0,4,2,750,1970-01-01,0,8875,750,10090
396000,3,1,1,0,0,5,3,1300,1970-01-01,0,9580,1300,10262
725000,4,2,2,0,3,3,5,2990,1970-01-01,0,32160,2990,32885
1129275,6,3,2,0,1,3,7,2860,1970-01-01,1,19875,4640,23927
238000,4,1,1,0,0,3,3,1400,1970-01-01,0,8642,1400,8624
750000,6,1,2,0,0,4,4,2750,1970-01-01,0,12313,2750,11603
331500,4,2,2,0,0,3,3,2050,1970-01-01,0,12321,2050,10153
460000,4,3,1,0,0,3,3,1410,1970-01-01,0,111130,2230,67300
404950,4,2,1,0,0,4,4,2340,1970-01-01,0,219354,2340,110238
880000,3,2,2,0,0,3,5,2870,1970-01-01,0,8033,2870,9625
863000,4,2,2,0,0,3,6,4120,1970-01-01,0,26490,4120,10437
638700,3,1,1,0,0,3,3,1370,1970-01-01,0,11242,2080,10814
435000,3,2,2,0,0,3,3,1840,1970-01-01,0,7520,1840,6297
260000,3,1,1,0,0,4,2,1180,1970-01-01,0,6530,1180,6840
671500,5,2,1,0,0,5,3,1530,1970-01-01,0,6160,2160,6040
610000,3,1,1,0,0,3,4,1180,1970-01-01,0,4580,1180,4840
405000,2,1,1,0,0,4,2,870,1970-01-01,0,16189,1160,27216
338900,4,2,2,0,0,3,3,1830,1970-01-01,0,7442,1830,7828
720000,4,4,2,0,0,3,6,3200,1970-01-01,0,10908,3200,11424
442000,5,3,1,0,0,4,3,1760,1970-01-01,0,8005,2560,6525
650000,5,2,1,0,0,5,4,2550,1970-01-01,0,7590,2550,5430
263500,3,1,1,0,0,3,3,1040,1970-01-01,0,11247,1330,10411
300000,2,1,1,0,0,4,3,1220,1970-01-01,0,77014,1220,100020
266000,3,2,2,0,0,3,3,1805,1970-01-01,0,5207,1805,5497
930000,4,4,2,0,2,3,5,4150,1970-01-01,0,90992,6050,202204
530000,4,2,2,0,0,3,4,2320,1970-01-01,0,7813,2320,7921
180000,3,1,1,0,0,4,2,1384,1970-01-01,0,10344,1384,9470
619000,3,2,2,0,0,3,5,2720,1970-01-01,0,9159,2720,10500
264000,3,1,1,0,0,4,3,1820,1970-01-01,0,12428,1820,10356
730000,2,2,1,0,4,4,3,1530,1970-01-01,0,7050,2130,7050
439000,4,2,2,0,0,3,3,2060,1970-01-01,0,12130,2060,10215
268500,4,1,1,0,0,4,3,1080,1970-01-01,0,8920,1420,8760
330000,3,1,1,0,0,3,3,1510,1970-01-01,0,17254,1510,17214
640000,3,2,1,0,0,3,4,1960,1970-01-01,1,6160,2160,7280
900000,3,2,2,0,0,4,7,3180,1970-01-01,0,15780,3180,15865
370000,3,2,2,0,0,4,4,2110,1970-01-01,0,15410,2110,16470
685000,3,2,1,0,0,5,4,1330,1970-01-01,0,4960,2060,5810
505000,3,1,1,0,0,3,3,1010,1970-01-01,0,219630,1830,168413
265000,3,1,1,0,0,4,3,1820,1970-01-01,0,34486,1820,45610
290000,3,2,2,0,0,3,4,1610,1970-01-01,0,4547,1610,4659
296000,4,2,2,0,0,3,3,1780,1970-01-01,0,5380,1780,5822
360000,4,2,2,0,0,3,3,1840,1970-01-01,0,11451,1840,10335
240500,3,1,1,0,0,3,3,990,1970-01-01,0,12044,1460,13232
372500,2,2,2,0,0,3,4,1400,1970-01-01,0,4358,1400,3925
595000,3,2,2,0,2,3,5,3370,1970-01-01,0,17772,3370,13021
515000,4,3,2,0,0,3,5,3590,1970-01-01,0,11839,3590,10855
1129275,4,2,2,0,0,4,5,3200,1970-01-01,0,18567,3200,18333
507000,2,1,1,0,0,3,4,1670,1970-01-01,0,8130,1670,8424
399950,4,2,1,0,0,3,5,2420,1970-01-01,0,33885,2420,34746
185000,3,1,2,0,0,3,3,1430,1970-01-01,0,12246,1430,12376
460000,3,1,1,0,0,3,3,1440,1970-01-01,0,8510,1440,8650
435500,3,2,2,0,0,3,3,1450,1970-01-01,0,6239,1450,6050
469000,4,2,1,0,0,5,4,2100,1970-01-01,0,17488,3550,11050
531000,2,3,2,0,0,3,4,1110,1970-01-01,0,2445,1270,3090
443500,2,1,1,0,0,3,3,940,1970-01-01,0,7744,940,8080
223000,3,2,1,0,0,3,3,1300,1970-01-01,0,8494,1670,9246
590000,4,3,2,0,0,3,4,2400,1970-01-01,0,18942,3100,21600
340000,2,2,3,0,0,3,3,1100,1970-01-01,0,2860,1100,2615
650000,3,2,1,0,0,4,4,1230,1970-01-01,0,5258,1870,5830
533600,3,2,2,0,0,4,4,1930,1970-01-01,0,7010,1930,7275
695000,3,2,2,0,0,3,5,2540,1970-01-01,0,7234,2540,8944
242000,3,1,1,0,0,4,3,1280,1970-01-01,0,8804,1280,9277
425000,3,2,1,0,0,3,3,1280,1970-01-01,0,10634,1820,9325
525000,3,2,2,0,0,3,3,1490,1970-01-01,0,10904,1490,11415
485000,3,2,2,0,0,3,4,1880,1970-01-01,0,7382,1880,7451
175000,3,1,1,0,0,3,3,1250,1970-01-01,0,11025,1250,11040
210000,3,2,1,0,0,3,4,1440,1970-01-01,0,8650,1440,8945
260000,3,2,2,0,0,3,3,1920,1970-01-01,0,9335,1920,9466
577000,3,2,1,0,0,3,3,1330,1970-01-01,0,7810,2060,7670
200000,3,1,1,0,0,4,3,1210,1970-01-01,0,11798,1210,11996
605000,2,1,1,0,0,4,3,940,1970-01-01,0,6760,1760,6530
325000,3,1,1,0,0,4,2,990,1970-01-01,0,7740,990,8300
289500,3,1,1,0,0,4,2,820,1970-01-01,0,7360,960,7800
559950,3,2,3,0,0,3,5,1660,1970-01-01,0,3118,1660,3444
1042500,3,1,1,0,1,4,4,1330,1970-01-01,0,11275,1900,12135
543500,3,2,1,0,0,3,3,990,1970-01-01,0,4060,1270,5920
480000,4,2,2,0,0,4,5,3250,1970-01-01,0,37543,3250,39092
218000,3,1,1,0,0,5,2,960,1970-01-01,0,10593,960,9690
565000,2,1,1,0,0,4,3,960,1970-01-01,1,7330,1330,7620
426700,3,1,1,0,0,5,3,1600,1970-01-01,0,9780,2080,9380
650000,3,2,1,0,3,3,4,2130,1970-01-01,0,14265,2690,14172
542000,2,1,1,0,0,3,3,770,1970-01-01,0,3950,890,5840
415000,3,1,1,0,0,3,3,1070,1970-01-01,0,9070,1070,9190
214000,3,1,1,0,0,4,2,1200,1970-01-01,0,9516,1200,9516
245000,3,1,2,0,0,5,3,1360,1970-01-01,0,10270,1360,10132
314500,3,2,1,0,0,3,4,2050,1970-01-01,0,15353,2050,13770
1120000,3,1,2,0,0,5,5,2000,1970-01-01,0,8750,3000,7570
378000,2,2,1,0,0,3,3,800,1970-01-01,0,5150,1300,6450
305000,4,2,1,0,0,3,3,1340,1970-01-01,0,11341,2250,9342
595000,5,2,1,0,0,4,4,1980,1970-01-01,0,10490,3740,10540
729500,3,2,3,0,1,3,5,1530,1970-01-01,0,2751,1660,2862
430000,3,2,2,0,0,3,3,2360,1970-01-01,0,9059,2360,7104
240000,3,1,1,0,0,3,3,1150,1970-01-01,0,8260,1760,9885
545000,3,1,1,0,0,3,3,1680,1970-01-01,0,7880,1680,6780
530000,3,1,1,0,0,3,3,870,1970-01-01,0,3820,1320,4330
157000,1,1,1,0,0,3,2,870,1970-01-01,0,27196,870,11858
425000,4,1,1,0,0,3,2,1260,1970-01-01,0,8905,1260,8819
220000,3,1,1,0,0,3,2,1000,1970-01-01,0,7020,1000,9940
521000,4,1,1,0,0,4,4,1550,1970-01-01,0,38420,2020,40775
325000,3,1,1,0,2,3,3,1120,1970-01-01,0,8782,1920,8900
597500,3,2,1,0,0,4,3,1380,1970-01-01,0,7550,2150,8440
337000,3,2,2,0,0,3,3,1470,1970-01-01,0,5446,1470,5890
1000000,3,2,2,0,2,3,6,3180,1970-01-01,0,13672,3180,12812
1129275,3,2,1,1,4,4,4,2330,1970-01-01,0,59797,3930,29054
495000,3,1,1,0,0,3,2,990,1970-01-01,0,6990,990,7250
748000,4,3,2,0,0,3,4,1970,1970-01-01,0,6100,2770,5560
888000,3,1,1,0,0,4,3,1250,1970-01-01,0,9960,1250,10935
269900,3,1,1,0,0,3,3,1140,1970-01-01,0,23407,1140,16775
496500,4,2,1,0,0,3,3,1550,1970-01-01,0,16690,2250,13490
475000,3,2,2,0,0,3,3,1640,1970-01-01,0,6737,1640,7880
312000,3,1,3,0,0,3,3,1255,1970-01-01,0,2629,1255,2539
323000,3,1,1,0,0,3,3,1290,1970-01-01,0,13521,1290,13022
331000,3,1,1,0,0,3,3,1300,1970-01-01,0,10379,1300,9259
306000,3,1,3,0,0,3,4,1220,1970-01-01,0,2306,1220,2642
655000,4,2,3,0,0,3,4,2630,1970-01-01,0,6630,2630,5640
290000,3,1,1,0,0,4,4,1950,1970-01-01,0,17904,1950,14607
1129275,4,3,2,0,0,5,5,2360,1970-01-01,0,8160,3160,6220
460000,3,1,1,0,0,4,3,860,1970-01-01,0,6258,1550,7480
435000,4,2,1,0,0,4,3,850,1970-01-01,0,8080,1700,7760
664000,4,2,1,0,0,5,4,1630,1970-01-01,0,14390,2510,13601
865000,4,1,2,0,3,4,4,1800,1970-01-01,0,5980,1800,6800
385000,3,1,1,0,0,3,4,1200,1970-01-01,0,19800,1800,19800
497000,3,2,1,0,0,3,3,1350,1970-01-01,0,11185,1870,11809
280000,2,1,1,0,0,4,3,1010,1970-01-01,0,4010,1010,8150
188000,2,1,1,0,0,3,2,1120,1970-01-01,0,18607,1120,9746
478500,3,1,1,0,2,3,4,1200,1970-01-01,0,6845,2090,7150
1129275,4,3,2,0,0,3,7,4370,1970-01-01,0,22731,4370,17831
222000,3,2,1,0,0,4,3,970,1970-01-01,0,8627,1440,8627
799000,4,3,2,0,0,3,4,2580,1970-01-01,0,212103,2580,216884
609900,4,2,2,0,0,3,6,3190,1970-01-01,0,10589,3190,10573
413000,4,3,2,0,0,4,3,1750,1970-01-01,0,8189,2380,7395
400000,4,1,1,0,0,3,3,1420,1970-01-01,0,6295,1420,6523
802541,5,2,2,0,0,3,5,2990,1970-01-01,0,9758,2990,9638
320000,3,2,2,0,0,3,4,2680,1970-01-01,0,10437,2680,10661
507000,4,2,2,0,0,3,3,2730,1970-01-01,0,10379,2730,8946
387500,3,1,1,0,0,3,2,1220,1970-01-01,0,9549,1220,9812
396000,3,1,1,0,0,3,3,1500,1970-01-01,0,14116,1500,15770
373000,3,1,1,0,1,3,4,1430,1970-01-01,0,13618,1830,14104
1129275,5,2,2,0,0,5,6,4570,1970-01-01,0,23822,4570,16494
359900,4,2,2,0,0,3,4,2470,1970-01-01,0,10168,2470,10316
410000,2,1,1,0,0,3,2,670,1970-01-01,0,5142,800,5553
690000,4,2,2,0,0,3,5,2900,1970-01-01,0,26388,2900,37489
245000,3,2,1,0,0,3,3,1410,1970-01-01,0,7170,1410,7892
700000,5,2,1,0,1,5,4,1610,1970-01-01,0,28788,2830,24237
268000,4,1,1,0,0,3,3,1100,1970-01-01,0,11646,1680,12769
225000,3,1,1,0,0,3,3,920,1970-01-01,0,27815,1760,14825
980000,4,2,2,0,0,3,4,2240,1970-01-01,0,13274,2240,13850
795000,2,1,1,0,2,3,1,1380,1970-01-01,0,6380,1380,6500
195000,2,1,1,0,0,3,2,820,1970-01-01,0,5920,820,6474
480000,4,2,1,0,0,2,2,1730,1970-01-01,0,12755,2180,14190
485000,4,2,1,0,0,3,3,1100,1970-01-01,0,5000,1400,3678
130000,2,1,1,0,0,3,1,880,1970-01-01,0,9880,880,11410
325000,2,1,1,0,2,4,2,1060,1970-01-01,0,6763,1060,6656
440000,3,1,1,0,0,4,3,1530,1970-01-01,0,8775,1530,9020
550000,4,1,1,0,3,3,4,1460,1970-01-01,0,17262,2480,13710
310000,3,1,1,0,0,5,2,1490,1970-01-01,0,8640,1490,10450
530000,3,2,2,0,2,4,5,3260,1970-01-01,0,43138,3660,41012
390000,4,2,2,0,0,3,4,2340,1970-01-01,0,10888,2340,8788
243000,3,1,1,0,0,4,3,1450,1970-01-01,0,13575,1450,13335
639000,4,2,2,0,0,3,5,2210,1970-01-01,0,12085,2210,11239
215000,4,1,1,0,0,4,3,1130,1970-01-01,0,8530,1130,8919
405000,5,1,1,0,0,3,3,1100,1970-01-01,0,12050,1550,11243
250000,4,1,1,0,0,5,3,1010,1970-01-01,0,8850,1710,10730
405500,3,1,1,0,0,5,3,1010,1970-01-01,0,9118,1010,9408
452000,6,2,2,0,0,3,3,2660,1970-01-01,1,16239,2660,9362
267000,3,2,1,0,0,3,3,1300,1970-01-01,0,10944,1300,11086
289950,3,2,2,0,0,3,3,1670,1970-01-01,0,7856,1670,9314
565000,2,1,1,0,0,5,3,960,1970-01-01,0,5040,960,5380
1129275,4,3,2,0,0,4,7,4670,1970-01-01,0,56506,4670,45305
636000,3,2,2,0,0,3,4,1770,1970-01-01,0,4910,2140,5218
350000,5,3,1,0,0,3,4,1550,1970-01-01,0,8020,2520,9700
320000,3,1,1,0,0,5,3,1130,1970-01-01,0,11030,1650,10576
210000,2,1,1,0,0,4,4,1440,1970-01-01,0,7120,1440,4867
245000,2,1,1,0,0,3,3,1050,1970-01-01,0,6950,1050,7180
328000,3,1,1,0,0,3,3,1130,1970-01-01,0,9120,1470,9090
985000,4,2,2,0,0,3,7,4230,1970-01-01,0,41999,4230,40924
501000,3,1,1,0,3,5,4,1370,1970-01-01,0,9942,1970,12256
315000,3,2,2,0,0,3,3,1540,1970-01-01,0,18964,1540,12999
403000,3,2,2,0,0,3,4,2090,1970-01-01,0,10444,2090,8628
550000,3,2,2,0,0,4,4,2110,1970-01-01,0,20330,2380,25930
347500,4,2,2,0,0,3,5,2156,1970-01-01,0,5718,2156,5247
365000,4,2,2,0,0,4,4,2070,1970-01-01,0,10963,2070,10090
588000,3,1,1,0,0,4,4,1270,1970-01-01,0,10077,1910,8316
605000,3,1,1,0,0,4,4,1260,1970-01-01,0,9320,1920,10408
